oktmo,name,year,inflow,whereabouts
41606436,Сабское,2021,11.0,Со странами СНГ
41606436,Сабское,2021,41.0,Внешняя (для региона)  миграция
41606436,Сабское,2022,58.0,"Миграция, всего"
41606436,Сабское,2022,48.0,В пределах России
41606436,Сабское,2022,13.0,Внутрирегиональная
41606436,Сабское,2022,35.0,Межрегиональная
41606436,Сабское,2022,10.0,Международная
41606436,Сабское,2022,10.0,Со странами СНГ
41606436,Сабское,2022,45.0,Внешняя (для региона)  миграция
41606444,Терпилицкое,2015,63.0,"Миграция, всего"
41606444,Терпилицкое,2015,46.0,В пределах России
41606444,Терпилицкое,2015,20.0,Внутрирегиональная
41606444,Терпилицкое,2015,26.0,Межрегиональная
41606444,Терпилицкое,2015,17.0,Международная
41606444,Терпилицкое,2015,13.0,Со странами СНГ
41606444,Терпилицкое,2015,4.0,С другими зарубежными странами
41606444,Терпилицкое,2015,43.0,Внешняя (для региона)  миграция
41606444,Терпилицкое,2016,62.0,"Миграция, всего"
41606444,Терпилицкое,2016,41.0,В пределах России
41606444,Терпилицкое,2016,9.0,Внутрирегиональная
41606444,Терпилицкое,2016,32.0,Межрегиональная
41606444,Терпилицкое,2016,21.0,Международная
41606444,Терпилицкое,2016,20.0,Со странами СНГ
41606444,Терпилицкое,2016,1.0,С другими зарубежными странами
41606444,Терпилицкое,2016,53.0,Внешняя (для региона)  миграция
41606444,Терпилицкое,2017,59.0,"Миграция, всего"
41606444,Терпилицкое,2017,45.0,В пределах России
41606444,Терпилицкое,2017,16.0,Внутрирегиональная
41606444,Терпилицкое,2017,29.0,Межрегиональная
41606444,Терпилицкое,2017,14.0,Международная
41606444,Терпилицкое,2017,14.0,Со странами СНГ
41606444,Терпилицкое,2017,43.0,Внешняя (для региона)  миграция
41606444,Терпилицкое,2018,61.0,"Миграция, всего"
41606444,Терпилицкое,2018,48.0,В пределах России
41606444,Терпилицкое,2018,8.0,Внутрирегиональная
41606444,Терпилицкое,2018,40.0,Межрегиональная
41606444,Терпилицкое,2018,13.0,Международная
41606444,Терпилицкое,2018,13.0,Со странами СНГ
41606444,Терпилицкое,2018,53.0,Внешняя (для региона)  миграция
41606444,Терпилицкое,2019,36.0,"Миграция, всего"
41606444,Терпилицкое,2019,20.0,В пределах России
41606444,Терпилицкое,2019,11.0,Внутрирегиональная
41606444,Терпилицкое,2019,9.0,Межрегиональная
41606444,Терпилицкое,2019,16.0,Международная
41606444,Терпилицкое,2019,11.0,Со странами СНГ
41606444,Терпилицкое,2019,5.0,С другими зарубежными странами
41606444,Терпилицкое,2019,25.0,Внешняя (для региона)  миграция
41606452,Зимитицкое,2015,60.0,"Миграция, всего"
41606452,Зимитицкое,2015,54.0,В пределах России
41606452,Зимитицкое,2015,10.0,Внутрирегиональная
41606452,Зимитицкое,2015,44.0,Межрегиональная
41606452,Зимитицкое,2015,6.0,Международная
41606452,Зимитицкое,2015,5.0,Со странами СНГ
41606452,Зимитицкое,2015,1.0,С другими зарубежными странами
41606452,Зимитицкое,2015,50.0,Внешняя (для региона)  миграция
41606452,Зимитицкое,2016,51.0,"Миграция, всего"
41606452,Зимитицкое,2016,44.0,В пределах России
41606452,Зимитицкое,2016,11.0,Внутрирегиональная
41606452,Зимитицкое,2016,33.0,Межрегиональная
41606452,Зимитицкое,2016,7.0,Международная
41606452,Зимитицкое,2016,5.0,Со странами СНГ
41606452,Зимитицкое,2016,2.0,С другими зарубежными странами
41606452,Зимитицкое,2016,40.0,Внешняя (для региона)  миграция
41606452,Зимитицкое,2017,77.0,"Миграция, всего"
41606452,Зимитицкое,2017,67.0,В пределах России
41606452,Зимитицкое,2017,30.0,Внутрирегиональная
41606452,Зимитицкое,2017,37.0,Межрегиональная
41606452,Зимитицкое,2017,10.0,Международная
41606452,Зимитицкое,2017,10.0,Со странами СНГ
41606452,Зимитицкое,2017,47.0,Внешняя (для региона)  миграция
41606452,Зимитицкое,2018,68.0,"Миграция, всего"
41606452,Зимитицкое,2018,53.0,В пределах России
41606452,Зимитицкое,2018,8.0,Внутрирегиональная
41606452,Зимитицкое,2018,45.0,Межрегиональная
41606452,Зимитицкое,2018,15.0,Международная
41606452,Зимитицкое,2018,15.0,Со странами СНГ
41606452,Зимитицкое,2018,60.0,Внешняя (для региона)  миграция
41606452,Зимитицкое,2019,70.0,"Миграция, всего"
41606452,Зимитицкое,2019,59.0,В пределах России
41606452,Зимитицкое,2019,14.0,Внутрирегиональная
41606452,Зимитицкое,2019,45.0,Межрегиональная
41606452,Зимитицкое,2019,11.0,Международная
41606452,Зимитицкое,2019,10.0,Со странами СНГ
41606452,Зимитицкое,2019,1.0,С другими зарубежными странами
41606452,Зимитицкое,2019,56.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2015,1630.0,"Миграция, всего"
41609000,Волховский муниципальный район,2015,1498.0,В пределах России
41609000,Волховский муниципальный район,2015,484.0,Внутрирегиональная
41609000,Волховский муниципальный район,2015,1014.0,Межрегиональная
41609000,Волховский муниципальный район,2015,132.0,Международная
41609000,Волховский муниципальный район,2015,119.0,Со странами СНГ
41609000,Волховский муниципальный район,2015,13.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2015,1146.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2016,1523.0,"Миграция, всего"
41609000,Волховский муниципальный район,2016,1443.0,В пределах России
41609000,Волховский муниципальный район,2016,483.0,Внутрирегиональная
41609000,Волховский муниципальный район,2016,960.0,Межрегиональная
41609000,Волховский муниципальный район,2016,80.0,Международная
41609000,Волховский муниципальный район,2016,75.0,Со странами СНГ
41609000,Волховский муниципальный район,2016,5.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2016,1040.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2017,1736.0,"Миграция, всего"
41609000,Волховский муниципальный район,2017,1651.0,В пределах России
41609000,Волховский муниципальный район,2017,629.0,Внутрирегиональная
41609000,Волховский муниципальный район,2017,1022.0,Межрегиональная
41609000,Волховский муниципальный район,2017,85.0,Международная
41609000,Волховский муниципальный район,2017,76.0,Со странами СНГ
41609000,Волховский муниципальный район,2017,9.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2017,1107.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2018,1635.0,"Миграция, всего"
41609000,Волховский муниципальный район,2018,1531.0,В пределах России
41609000,Волховский муниципальный район,2018,539.0,Внутрирегиональная
41609000,Волховский муниципальный район,2018,992.0,Межрегиональная
41609000,Волховский муниципальный район,2018,104.0,Международная
41609000,Волховский муниципальный район,2018,98.0,Со странами СНГ
41609000,Волховский муниципальный район,2018,6.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2018,1096.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2019,1543.0,"Миграция, всего"
41609000,Волховский муниципальный район,2019,1315.0,В пределах России
41609000,Волховский муниципальный район,2019,436.0,Внутрирегиональная
41609000,Волховский муниципальный район,2019,879.0,Межрегиональная
41609000,Волховский муниципальный район,2019,228.0,Международная
41609000,Волховский муниципальный район,2019,205.0,Со странами СНГ
41609000,Волховский муниципальный район,2019,23.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2019,1107.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2020,1467.0,"Миграция, всего"
41609000,Волховский муниципальный район,2020,1273.0,В пределах России
41609000,Волховский муниципальный район,2020,447.0,Внутрирегиональная
41609000,Волховский муниципальный район,2020,826.0,Межрегиональная
41609000,Волховский муниципальный район,2020,194.0,Международная
41609000,Волховский муниципальный район,2020,188.0,Со странами СНГ
41609000,Волховский муниципальный район,2020,6.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2020,1020.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2021,1458.0,"Миграция, всего"
41609000,Волховский муниципальный район,2021,1286.0,В пределах России
41609000,Волховский муниципальный район,2021,523.0,Внутрирегиональная
41609000,Волховский муниципальный район,2021,763.0,Межрегиональная
41609000,Волховский муниципальный район,2021,172.0,Международная
41609000,Волховский муниципальный район,2021,162.0,Со странами СНГ
41609000,Волховский муниципальный район,2021,10.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2021,935.0,Внешняя (для региона)  миграция
41609000,Волховский муниципальный район,2022,1379.0,"Миграция, всего"
41609000,Волховский муниципальный район,2022,1261.0,В пределах России
41609000,Волховский муниципальный район,2022,455.0,Внутрирегиональная
41609000,Волховский муниципальный район,2022,806.0,Межрегиональная
41609000,Волховский муниципальный район,2022,118.0,Международная
41609000,Волховский муниципальный район,2022,112.0,Со странами СНГ
41609000,Волховский муниципальный район,2022,6.0,С другими зарубежными странами
41609000,Волховский муниципальный район,2022,924.0,Внешняя (для региона)  миграция
41609101,Волховское,2015,724.0,"Миграция, всего"
41609101,Волховское,2015,661.0,В пределах России
41609101,Волховское,2015,224.0,Внутрирегиональная
41609101,Волховское,2015,437.0,Межрегиональная
41609101,Волховское,2015,63.0,Международная
41609101,Волховское,2015,56.0,Со странами СНГ
41609101,Волховское,2015,7.0,С другими зарубежными странами
41609101,Волховское,2015,500.0,Внешняя (для региона)  миграция
41609101,Волховское,2016,752.0,"Миграция, всего"
41609101,Волховское,2016,714.0,В пределах России
41609101,Волховское,2016,256.0,Внутрирегиональная
41609101,Волховское,2016,458.0,Межрегиональная
41609101,Волховское,2016,38.0,Международная
41609101,Волховское,2016,36.0,Со странами СНГ
41609101,Волховское,2016,2.0,С другими зарубежными странами
41609101,Волховское,2016,496.0,Внешняя (для региона)  миграция
41609101,Волховское,2017,854.0,"Миграция, всего"
41609101,Волховское,2017,814.0,В пределах России
41609101,Волховское,2017,337.0,Внутрирегиональная
41609101,Волховское,2017,477.0,Межрегиональная
41609101,Волховское,2017,40.0,Международная
41609101,Волховское,2017,35.0,Со странами СНГ
41609101,Волховское,2017,5.0,С другими зарубежными странами
41609101,Волховское,2017,517.0,Внешняя (для региона)  миграция
41609101,Волховское,2018,801.0,"Миграция, всего"
41609101,Волховское,2018,763.0,В пределах России
41609101,Волховское,2018,283.0,Внутрирегиональная
41609101,Волховское,2018,480.0,Межрегиональная
41609101,Волховское,2018,38.0,Международная
41609101,Волховское,2018,33.0,Со странами СНГ
41609101,Волховское,2018,5.0,С другими зарубежными странами
41609101,Волховское,2018,518.0,Внешняя (для региона)  миграция
41609101,Волховское,2019,758.0,"Миграция, всего"
41609101,Волховское,2019,664.0,В пределах России
41609101,Волховское,2019,228.0,Внутрирегиональная
41609101,Волховское,2019,436.0,Межрегиональная
41609101,Волховское,2019,94.0,Международная
41609101,Волховское,2019,88.0,Со странами СНГ
41609101,Волховское,2019,6.0,С другими зарубежными странами
41609101,Волховское,2019,530.0,Внешняя (для региона)  миграция
41609101,Волховское,2021,665.0,"Миграция, всего"
41609101,Волховское,2021,597.0,В пределах России
41609101,Волховское,2021,238.0,Внутрирегиональная
41609101,Волховское,2021,359.0,Межрегиональная
41609101,Волховское,2021,68.0,Международная
41609101,Волховское,2021,62.0,Со странами СНГ
41609101,Волховское,2021,6.0,С другими зарубежными странами
41609101,Волховское,2021,427.0,Внешняя (для региона)  миграция
41609101,Волховское,2022,656.0,"Миграция, всего"
41609101,Волховское,2022,601.0,В пределах России
41609101,Волховское,2022,189.0,Внутрирегиональная
41609101,Волховское,2022,412.0,Межрегиональная
41609101,Волховское,2022,55.0,Международная
41609101,Волховское,2022,49.0,Со странами СНГ
41609101,Волховское,2022,6.0,С другими зарубежными странами
41609101,Волховское,2022,467.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2015,111.0,"Миграция, всего"
41609104,Новоладожское,2015,103.0,В пределах России
41609104,Новоладожское,2015,28.0,Внутрирегиональная
41609104,Новоладожское,2015,75.0,Межрегиональная
41609104,Новоладожское,2015,8.0,Международная
41609104,Новоладожское,2015,8.0,Со странами СНГ
41609104,Новоладожское,2015,83.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2016,127.0,"Миграция, всего"
41609104,Новоладожское,2016,126.0,В пределах России
41609104,Новоладожское,2016,39.0,Внутрирегиональная
41609104,Новоладожское,2016,87.0,Межрегиональная
41609104,Новоладожское,2016,1.0,Международная
41609104,Новоладожское,2016,1.0,Со странами СНГ
41609104,Новоладожское,2016,88.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2017,107.0,"Миграция, всего"
41609104,Новоладожское,2017,102.0,В пределах России
41609104,Новоладожское,2017,24.0,Внутрирегиональная
41609104,Новоладожское,2017,78.0,Межрегиональная
41609104,Новоладожское,2017,5.0,Международная
41609104,Новоладожское,2017,5.0,Со странами СНГ
41609104,Новоладожское,2017,83.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2018,122.0,"Миграция, всего"
41609104,Новоладожское,2018,109.0,В пределах России
41609104,Новоладожское,2018,26.0,Внутрирегиональная
41609104,Новоладожское,2018,83.0,Межрегиональная
41609104,Новоладожское,2018,13.0,Международная
41609104,Новоладожское,2018,13.0,Со странами СНГ
41609104,Новоладожское,2018,96.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2019,122.0,"Миграция, всего"
41609104,Новоладожское,2019,97.0,В пределах России
41609104,Новоладожское,2019,36.0,Внутрирегиональная
41609104,Новоладожское,2019,61.0,Межрегиональная
41609104,Новоладожское,2019,25.0,Международная
41609104,Новоладожское,2019,24.0,Со странами СНГ
41609104,Новоладожское,2019,1.0,С другими зарубежными странами
41609104,Новоладожское,2019,86.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2021,120.0,"Миграция, всего"
41609104,Новоладожское,2021,100.0,В пределах России
41609104,Новоладожское,2021,38.0,Внутрирегиональная
41609104,Новоладожское,2021,62.0,Межрегиональная
41609104,Новоладожское,2021,20.0,Международная
41609104,Новоладожское,2021,20.0,Со странами СНГ
41609104,Новоладожское,2021,82.0,Внешняя (для региона)  миграция
41609104,Новоладожское,2022,91.0,"Миграция, всего"
41609104,Новоладожское,2022,88.0,В пределах России
41609104,Новоладожское,2022,29.0,Внутрирегиональная
41609104,Новоладожское,2022,59.0,Межрегиональная
41609104,Новоладожское,2022,3.0,Международная
41609104,Новоладожское,2022,3.0,Со странами СНГ
41609104,Новоладожское,2022,62.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2015,180.0,"Миграция, всего"
41609108,Сясьстройское,2015,175.0,В пределах России
41609108,Сясьстройское,2015,66.0,Внутрирегиональная
41609108,Сясьстройское,2015,109.0,Межрегиональная
41609108,Сясьстройское,2015,5.0,Международная
41609108,Сясьстройское,2015,5.0,Со странами СНГ
41609108,Сясьстройское,2015,114.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2016,152.0,"Миграция, всего"
41609108,Сясьстройское,2016,149.0,В пределах России
41609108,Сясьстройское,2016,49.0,Внутрирегиональная
41609108,Сясьстройское,2016,100.0,Межрегиональная
41609108,Сясьстройское,2016,3.0,Международная
41609108,Сясьстройское,2016,1.0,Со странами СНГ
41609108,Сясьстройское,2016,2.0,С другими зарубежными странами
41609108,Сясьстройское,2016,103.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2017,209.0,"Миграция, всего"
41609108,Сясьстройское,2017,205.0,В пределах России
41609108,Сясьстройское,2017,101.0,Внутрирегиональная
41609108,Сясьстройское,2017,104.0,Межрегиональная
41609108,Сясьстройское,2017,4.0,Международная
41609108,Сясьстройское,2017,4.0,Со странами СНГ
41609108,Сясьстройское,2017,108.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2018,162.0,"Миграция, всего"
41609108,Сясьстройское,2018,158.0,В пределах России
41609108,Сясьстройское,2018,69.0,Внутрирегиональная
41609108,Сясьстройское,2018,89.0,Межрегиональная
41609108,Сясьстройское,2018,4.0,Международная
41609108,Сясьстройское,2018,4.0,Со странами СНГ
41609108,Сясьстройское,2018,93.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2019,197.0,"Миграция, всего"
41609108,Сясьстройское,2019,180.0,В пределах России
41609108,Сясьстройское,2019,61.0,Внутрирегиональная
41609108,Сясьстройское,2019,119.0,Межрегиональная
41609108,Сясьстройское,2019,17.0,Международная
41609108,Сясьстройское,2019,15.0,Со странами СНГ
41609108,Сясьстройское,2019,2.0,С другими зарубежными странами
41609108,Сясьстройское,2019,136.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2021,161.0,"Миграция, всего"
41609108,Сясьстройское,2021,146.0,В пределах России
41609108,Сясьстройское,2021,74.0,Внутрирегиональная
41609108,Сясьстройское,2021,72.0,Межрегиональная
41609108,Сясьстройское,2021,15.0,Международная
41609108,Сясьстройское,2021,15.0,Со странами СНГ
41609108,Сясьстройское,2021,87.0,Внешняя (для региона)  миграция
41609108,Сясьстройское,2022,199.0,"Миграция, всего"
41609108,Сясьстройское,2022,190.0,В пределах России
41609108,Сясьстройское,2022,75.0,Внутрирегиональная
41609108,Сясьстройское,2022,115.0,Межрегиональная
41609108,Сясьстройское,2022,9.0,Международная
41609108,Сясьстройское,2022,9.0,Со странами СНГ
41609108,Сясьстройское,2022,124.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2015,49.0,"Миграция, всего"
41609403,Вындиноостровское,2015,46.0,В пределах России
41609403,Вындиноостровское,2015,19.0,Внутрирегиональная
41609403,Вындиноостровское,2015,27.0,Межрегиональная
41609403,Вындиноостровское,2015,3.0,Международная
41609403,Вындиноостровское,2015,3.0,Со странами СНГ
41609403,Вындиноостровское,2015,30.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2016,42.0,"Миграция, всего"
41609403,Вындиноостровское,2016,42.0,В пределах России
41609403,Вындиноостровское,2016,14.0,Внутрирегиональная
41609403,Вындиноостровское,2016,28.0,Межрегиональная
41609403,Вындиноостровское,2016,28.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2017,43.0,"Миграция, всего"
41609403,Вындиноостровское,2017,42.0,В пределах России
41609403,Вындиноостровское,2017,18.0,Внутрирегиональная
41609403,Вындиноостровское,2017,24.0,Межрегиональная
41609403,Вындиноостровское,2017,1.0,Международная
41609403,Вындиноостровское,2017,1.0,С другими зарубежными странами
41609403,Вындиноостровское,2017,25.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2018,31.0,"Миграция, всего"
41609403,Вындиноостровское,2018,31.0,В пределах России
41609403,Вындиноостровское,2018,9.0,Внутрирегиональная
41609403,Вындиноостровское,2018,22.0,Межрегиональная
41609403,Вындиноостровское,2018,22.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2019,38.0,"Миграция, всего"
41609403,Вындиноостровское,2019,38.0,В пределах России
41609403,Вындиноостровское,2019,13.0,Внутрирегиональная
41609403,Вындиноостровское,2019,25.0,Межрегиональная
41609403,Вындиноостровское,2019,25.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2021,46.0,"Миграция, всего"
41609403,Вындиноостровское,2021,42.0,В пределах России
41609403,Вындиноостровское,2021,28.0,Внутрирегиональная
41609403,Вындиноостровское,2021,14.0,Межрегиональная
41609403,Вындиноостровское,2021,4.0,Международная
41609403,Вындиноостровское,2021,2.0,Со странами СНГ
41609403,Вындиноостровское,2021,2.0,С другими зарубежными странами
41609403,Вындиноостровское,2021,18.0,Внешняя (для региона)  миграция
41609403,Вындиноостровское,2022,32.0,"Миграция, всего"
41609403,Вындиноостровское,2022,29.0,В пределах России
41609403,Вындиноостровское,2022,16.0,Внутрирегиональная
41609403,Вындиноостровское,2022,13.0,Межрегиональная
41609403,Вындиноостровское,2022,3.0,Международная
41609403,Вындиноостровское,2022,3.0,Со странами СНГ
41609403,Вындиноостровское,2022,16.0,Внешняя (для региона)  миграция
41609418,Иссадское,2015,30.0,"Миграция, всего"
41609418,Иссадское,2015,27.0,В пределах России
41609418,Иссадское,2015,9.0,Внутрирегиональная
41609418,Иссадское,2015,18.0,Межрегиональная
41609418,Иссадское,2015,3.0,Международная
41609418,Иссадское,2015,1.0,Со странами СНГ
41609418,Иссадское,2015,2.0,С другими зарубежными странами
41609418,Иссадское,2015,21.0,Внешняя (для региона)  миграция
41609418,Иссадское,2016,29.0,"Миграция, всего"
41609418,Иссадское,2016,28.0,В пределах России
41609418,Иссадское,2016,12.0,Внутрирегиональная
41609418,Иссадское,2016,16.0,Межрегиональная
41609418,Иссадское,2016,1.0,Международная
41609418,Иссадское,2016,1.0,Со странами СНГ
41609418,Иссадское,2016,17.0,Внешняя (для региона)  миграция
41609418,Иссадское,2017,53.0,"Миграция, всего"
41609418,Иссадское,2017,48.0,В пределах России
41609418,Иссадское,2017,25.0,Внутрирегиональная
41609418,Иссадское,2017,23.0,Межрегиональная
41609418,Иссадское,2017,5.0,Международная
41609418,Иссадское,2017,5.0,Со странами СНГ
41609418,Иссадское,2017,28.0,Внешняя (для региона)  миграция
41609418,Иссадское,2018,34.0,"Миграция, всего"
41609418,Иссадское,2018,33.0,В пределах России
41609418,Иссадское,2018,15.0,Внутрирегиональная
41609418,Иссадское,2018,18.0,Межрегиональная
41609418,Иссадское,2018,1.0,Международная
41609418,Иссадское,2018,1.0,Со странами СНГ
41609418,Иссадское,2018,19.0,Внешняя (для региона)  миграция
41609418,Иссадское,2019,27.0,"Миграция, всего"
41609418,Иссадское,2019,24.0,В пределах России
41609418,Иссадское,2019,8.0,Внутрирегиональная
41609418,Иссадское,2019,16.0,Межрегиональная
41609418,Иссадское,2019,3.0,Международная
41609418,Иссадское,2019,3.0,Со странами СНГ
41609418,Иссадское,2019,19.0,Внешняя (для региона)  миграция
41609418,Иссадское,2020,28.0,"Миграция, всего"
41609418,Иссадское,2020,27.0,В пределах России
41609418,Иссадское,2020,5.0,Внутрирегиональная
41609418,Иссадское,2020,22.0,Межрегиональная
41609418,Иссадское,2020,1.0,Международная
41609418,Иссадское,2020,1.0,Со странами СНГ
41609418,Иссадское,2020,23.0,Внешняя (для региона)  миграция
41609418,Иссадское,2021,36.0,"Миграция, всего"
41609418,Иссадское,2021,34.0,В пределах России
41609418,Иссадское,2021,10.0,Внутрирегиональная
41609418,Иссадское,2021,24.0,Межрегиональная
41609418,Иссадское,2021,2.0,Международная
41609418,Иссадское,2021,2.0,Со странами СНГ
41609418,Иссадское,2021,26.0,Внешняя (для региона)  миграция
41609418,Иссадское,2022,29.0,"Миграция, всего"
41609418,Иссадское,2022,28.0,В пределах России
41609418,Иссадское,2022,11.0,Внутрирегиональная
41609418,Иссадское,2022,17.0,Межрегиональная
41609418,Иссадское,2022,1.0,Международная
41609418,Иссадское,2022,1.0,Со странами СНГ
41609418,Иссадское,2022,18.0,Внешняя (для региона)  миграция
41609427,Колчановское,2015,79.0,"Миграция, всего"
41609427,Колчановское,2015,72.0,В пределах России
41609427,Колчановское,2015,22.0,Внутрирегиональная
41609427,Колчановское,2015,50.0,Межрегиональная
41609427,Колчановское,2015,7.0,Международная
41609427,Колчановское,2015,6.0,Со странами СНГ
41609427,Колчановское,2015,1.0,С другими зарубежными странами
41609427,Колчановское,2015,57.0,Внешняя (для региона)  миграция
41609427,Колчановское,2016,57.0,"Миграция, всего"
41609427,Колчановское,2016,57.0,В пределах России
41609427,Колчановское,2016,12.0,Внутрирегиональная
41609427,Колчановское,2016,45.0,Межрегиональная
41609427,Колчановское,2016,45.0,Внешняя (для региона)  миграция
41609427,Колчановское,2017,51.0,"Миграция, всего"
41609427,Колчановское,2017,49.0,В пределах России
41609427,Колчановское,2017,12.0,Внутрирегиональная
41609427,Колчановское,2017,37.0,Межрегиональная
41609427,Колчановское,2017,2.0,Международная
41609427,Колчановское,2017,2.0,Со странами СНГ
41609427,Колчановское,2017,39.0,Внешняя (для региона)  миграция
41609427,Колчановское,2018,59.0,"Миграция, всего"
41609427,Колчановское,2018,50.0,В пределах России
41609427,Колчановское,2018,11.0,Внутрирегиональная
41609427,Колчановское,2018,39.0,Межрегиональная
41609427,Колчановское,2018,9.0,Международная
41609427,Колчановское,2018,9.0,Со странами СНГ
41609427,Колчановское,2018,48.0,Внешняя (для региона)  миграция
41609427,Колчановское,2019,29.0,"Миграция, всего"
41609427,Колчановское,2019,21.0,В пределах России
41609427,Колчановское,2019,5.0,Внутрирегиональная
41609427,Колчановское,2019,16.0,Межрегиональная
41609427,Колчановское,2019,8.0,Международная
41609427,Колчановское,2019,8.0,Со странами СНГ
41609427,Колчановское,2019,24.0,Внешняя (для региона)  миграция
41609427,Колчановское,2020,30.0,"Миграция, всего"
41609427,Колчановское,2020,25.0,В пределах России
41609427,Колчановское,2020,12.0,Внутрирегиональная
41609427,Колчановское,2020,13.0,Межрегиональная
41609427,Колчановское,2020,5.0,Международная
41609427,Колчановское,2020,5.0,Со странами СНГ
41609427,Колчановское,2020,18.0,Внешняя (для региона)  миграция
41609427,Колчановское,2021,57.0,"Миграция, всего"
41609427,Колчановское,2021,55.0,В пределах России
41609427,Колчановское,2021,21.0,Внутрирегиональная
41609427,Колчановское,2021,34.0,Межрегиональная
41609427,Колчановское,2021,2.0,Международная
41609427,Колчановское,2021,2.0,Со странами СНГ
41609427,Колчановское,2021,36.0,Внешняя (для региона)  миграция
41609427,Колчановское,2022,47.0,"Миграция, всего"
41609427,Колчановское,2022,40.0,В пределах России
41609427,Колчановское,2022,25.0,Внутрирегиональная
41609427,Колчановское,2022,15.0,Межрегиональная
41609427,Колчановское,2022,7.0,Международная
41609427,Колчановское,2022,7.0,Со странами СНГ
41609427,Колчановское,2022,22.0,Внешняя (для региона)  миграция
41609444,Пашское,2015,111.0,"Миграция, всего"
41609444,Пашское,2015,104.0,В пределах России
41609444,Пашское,2015,11.0,Внутрирегиональная
41609444,Пашское,2015,93.0,Межрегиональная
41609444,Пашское,2015,7.0,Международная
41609444,Пашское,2015,7.0,Со странами СНГ
41609444,Пашское,2015,100.0,Внешняя (для региона)  миграция
41609444,Пашское,2016,70.0,"Миграция, всего"
41609444,Пашское,2016,62.0,В пределах России
41609444,Пашское,2016,19.0,Внутрирегиональная
41609444,Пашское,2016,43.0,Межрегиональная
41609444,Пашское,2016,8.0,Международная
41609444,Пашское,2016,7.0,Со странами СНГ
41609444,Пашское,2016,1.0,С другими зарубежными странами
41609444,Пашское,2016,51.0,Внешняя (для региона)  миграция
41609444,Пашское,2017,108.0,"Миграция, всего"
41609444,Пашское,2017,104.0,В пределах России
41609444,Пашское,2017,25.0,Внутрирегиональная
41609444,Пашское,2017,79.0,Межрегиональная
41609444,Пашское,2017,4.0,Международная
41609444,Пашское,2017,4.0,Со странами СНГ
41609444,Пашское,2017,83.0,Внешняя (для региона)  миграция
41609444,Пашское,2018,111.0,"Миграция, всего"
41609444,Пашское,2018,103.0,В пределах России
41609444,Пашское,2018,34.0,Внутрирегиональная
41609444,Пашское,2018,69.0,Межрегиональная
41609444,Пашское,2018,8.0,Международная
41609444,Пашское,2018,8.0,Со странами СНГ
41609444,Пашское,2018,77.0,Внешняя (для региона)  миграция
41609444,Пашское,2019,103.0,"Миграция, всего"
41609444,Пашское,2019,81.0,В пределах России
41609444,Пашское,2019,25.0,Внутрирегиональная
41609444,Пашское,2019,56.0,Межрегиональная
41609444,Пашское,2019,22.0,Международная
41609444,Пашское,2019,22.0,Со странами СНГ
41609444,Пашское,2019,78.0,Внешняя (для региона)  миграция
41609444,Пашское,2020,107.0,"Миграция, всего"
41609444,Пашское,2020,83.0,В пределах России
41609444,Пашское,2020,24.0,Внутрирегиональная
41609444,Пашское,2020,59.0,Межрегиональная
41609444,Пашское,2020,24.0,Международная
41609444,Пашское,2020,22.0,Со странами СНГ
41609444,Пашское,2020,2.0,С другими зарубежными странами
41609444,Пашское,2020,83.0,Внешняя (для региона)  миграция
41609444,Пашское,2021,76.0,"Миграция, всего"
41609444,Пашское,2021,60.0,В пределах России
41609444,Пашское,2021,17.0,Внутрирегиональная
41609444,Пашское,2021,43.0,Межрегиональная
41609444,Пашское,2021,16.0,Международная
