oktmo,name,year,outflow
24705000,Кинешма,2011,8.0
24706000,Кохма,2011,2.0
24707000,Тейково,2011,3.0
24711000,Шуя,2011,24.0
26605000,Назрановский муниципальный район,2011,4.0
26610000,Сунженский муниципальный район,2011,5.0
26615000,Малгобекский муниципальный район,2011,2.0
26620000,Джейрахский муниципальный район,2011,1.0
26706000,город Назрань,2011,3.0
26715000,город Малгобек,2011,2.0
41603000,Бокситогорский муниципальный район,2011,16.0
41603101,Бокситогорское,2011,4.0
41603102,Пикалёвское,2011,8.0
41603408,Анисимовское,2011,3.0
41603476,Самойловское,2011,1.0
41606000,Волосовский муниципальный район,2011,16.0
41606101,Волосовское,2011,5.0
41606408,Рабитицкое,2011,1.0
41606412,Большеврудское,2011,2.0
41606420,Калитинское,2011,1.0
41606430,Клопицкое,2011,4.0
41606436,Сабское,2011,1.0
41606444,Терпилицкое,2011,1.0
41606452,Зимитицкое,2011,1.0
41609000,Волховский муниципальный район,2011,18.0
41609101,Волховское,2011,4.0
41609104,Новоладожское,2011,3.0
41609108,Сясьстройское,2011,9.0
41609453,Бережковское,2011,1.0
41609462,Староладожское,2011,1.0
41612000,Всеволожский муниципальный район,2011,20.0
41612101,Всеволожское,2011,2.0
41612102,Сертоловское,2011,8.0
41612158,Кузьмоловское,2011,1.0
41612167,Рахьинское,2011,1.0
41612402,Бугровское,2011,1.0
41612408,Агалатовское,2011,3.0
41612416,Колтушское,2011,1.0
41612420,Куйвозовское,2011,2.0
41612442,Романовское,2011,1.0
41615000,Выборгский муниципальный район,2011,76.0
41615101,Выборгское,2011,35.0
41615104,Высоцкое,2011,3.0
41615106,Каменногорское,2011,7.0
41615108,Приморское,2011,1.0
41615114,Светогорское,2011,7.0
41615158,Рощинское,2011,4.0
41615163,Советское,2011,8.0
41615460,Первомайское,2011,1.0
41615476,Селезнёвское,2011,7.0
41615492,Гончаровское,2011,3.0
41618000,Гатчинский муниципальный район,2011,74.0
41618101,Гатчинское,2011,42.0
41618105,Коммунарское,2011,5.0
41618154,Вырицкое,2011,1.0
41618156,Дружногорское,2011,1.0
41618169,Сиверское,2011,7.0
41618404,Пудомягское,2011,1.0
41618408,Большеколпанское,2011,2.0
41618416,Веревское,2011,1.0
41618424,Елизаветинское,2011,7.0
41618426,Кобринское,2011,1.0
41618444,Новосветское,2011,3.0
41618448,Пудостьское,2011,1.0
41618452,Рождественское,2011,1.0
41618461,Сяськелевское,2011,1.0
41621000,Кингисеппский муниципальный район,2011,42.0
41621101,Кингисеппское,2011,15.0
41621102,Ивангородское,2011,21.0
41621412,Фалилеевское,2011,1.0
41621420,Котельское,2011,3.0
41621432,Кузёмкинское,2011,1.0
41621452,Вистинское,2011,1.0
41624000,Киришский муниципальный район,2011,7.0
41624101,Киришское,2011,5.0
41624427,Пчевжинское,2011,2.0
41625000,Кировский муниципальный район,2011,22.0
41625101,Кировское,2011,5.0
41625102,Шлиссельбургское,2011,6.0
41625104,Отрадненское,2011,3.0
41625154,Мгинское,2011,4.0
41625156,Назиевское,2011,1.0
41625163,Синявинское,2011,1.0
41625440,Путиловское,2011,2.0
41627000,Лодейнопольский муниципальный район,2011,1.0
41627420,Янегское,2011,1.0
41633000,Лужский муниципальный район,2011,23.0
41633101,Лужское,2011,18.0
41633154,Толмачёвское,2011,1.0
41633408,Володарское,2011,1.0
41633448,Осьминское,2011,1.0
41633464,Серебрянское,2011,1.0
41633472,Тесовское,2011,1.0
41639000,Приозерский муниципальный район,2011,14.0
41639412,Громовское,2011,2.0
41639416,Запорожское,2011,5.0
41639424,Ларионовское,2011,1.0
41639434,Ромашкинское,2011,2.0
41639440,Петровское,2011,2.0
41639444,Сосновское,2011,2.0
41642000,Сланцевский муниципальный район,2011,9.0
41642101,Сланцевское,2011,9.0
41645000,Тихвинский муниципальный район,2011,20.0
41645101,Тихвинское,2011,19.0
41645477,Шугозерское,2011,1.0
41648000,Тосненский муниципальный район,2011,24.0
41648101,Тосненское,2011,8.0
41648108,Никольское,2011,8.0
41648154,Красноборское,2011,1.0
41648160,Рябовское,2011,1.0
41648164,Ульяновское,2011,2.0
41648170,Форносовское,2011,1.0
41648443,Тельмановское,2011,3.0
41754000,Сосновоборский,2011,18.0
46605000,Волоколамский (до 2020 г.),2011,9.0
46605100,Городские поселения Волоколамского муниципального района (до 2020 г.),2011,3.0
46605101,Волоколамск (до 2020 г.),2011,3.0
46605400,Сельские поселения Волоколамского муниципального района (до 2020 г.),2011,6.0
46605422,Кашинское (до 2020 г.),2011,1.0
46605431,Осташевское (до 2020 г.),2011,3.0
46605434,Спасское (до 2020 г.),2011,1.0
46605449,Теряевское (до 2020 г.),2011,1.0
46606000,Воскресенский (до 2020 г.),2011,34.0
46606100,Городские поселения Воскресенского муниципального района (до 2020 г.),2011,30.0
46606101,Воскресенск (до 2020 г.),2011,27.0
46606167,Хорлово (до 2020 г.),2011,3.0
46606400,Сельские поселения Воскресенского муниципального района (до 2020 г.),2011,4.0
46606402,Ашитковское (до 2020 г.),2011,1.0
46606413,Фединское (до 2020 г.),2011,3.0
46608000,Дмитровский (до 2019 г.),2011,16.0
46608100,Городские поселения Дмитровского муниципального района (до 2019 г.),2011,15.0
46608101,Дмитров (до 2019 г.),2011,13.0
46608105,Яхрома (до 2019 г.),2011,1.0
46608154,Деденево (до 2019 г.),2011,1.0
46608400,Сельские поселения Дмитровского муниципального района (до 2019 г.),2011,1.0
46608461,Синьковское (до 2019 г.),2011,1.0
46612000,Егорьевский (до 2016 г.),2011,14.0
46612100,Городские поселения Егорьевского муниципального района (до 2016 г.),2011,12.0
46612101,Егорьевск (до 2016 г.),2011,12.0
46612400,Сельские поселения Егорьевского муниципального района (до 2016 г.),2011,2.0
46612434,Юрцовское (до 2016 г.),2011,1.0
46612443,Саввинское (до 2016 г.),2011,1.0
46615000,ND,2011,32.0
46615100,ND,2011,29.0
46615101,Сергиев Посад (до 2020 г.),2011,19.0
46615103,Краснозаводск (до 2020 г.),2011,4.0
46615105,Пересвет (до 2020 г.),2011,3.0
46615153,Богородское (до 2020 г.),2011,2.0
46615161,Скоропусковский (до 2020 г.),2011,1.0
46615400,ND,2011,3.0
46615406,Березняковское (до 2020 г.),2011,1.0
46615446,Реммаш (до 2020 г.),2011,1.0
46615452,Селковское (до 2020 г.),2011,1.0
46616000,Зарайский (до 2020 г.),2011,6.0
46616100,Городские поселения Зарайского муниципального района,2011,2.0
46616101,Зарайск (до 2018 г.),2011,2.0
46616400,Сельские поселения Зарайского муниципального района,2011,4.0
46616408,Гололобовское,2011,3.0
46616428,Машоновское,2011,1.0
46618000,Истринский,2011,15.0
46618100,Городские поселения Истринского муниципального района,2011,13.0
46618101,Истра (до 2018 г.),2011,9.0
46618103,Дедовск,2011,4.0
46618400,Сельские поселения Истринского муниципального района,2011,2.0
46618404,Букаревское,2011,1.0
46618428,Новопетровское,2011,1.0
46620000,Каширский (до 2016 г.),2011,5.0
46620100,Городские поселения Каширского муниципального района (до 2016 г.),2011,5.0
46620101,Кашира (до 2016 г.),2011,4.0
46620104,Ожерелье (до 2016 г.),2011,1.0
46621000,Клинский,2011,17.0
46621100,Городские поселения Клинского муниципального района,2011,13.0
46621101,Клин (до 2019 г.),2011,13.0
46621400,Сельские поселения Клинского муниципального района,2011,4.0
46621410,Воронинское,2011,2.0
46621434,Нудольское,2011,1.0
46621437,Петровское,2011,1.0
46622000,Коломенский (до 2018 г.),2011,35.0
46622400,Сельские поселения Коломенского муниципального района,2011,35.0
46622402,Акатьевское,2011,5.0
46622404,Биорковское,2011,10.0
46622416,Заруденское,2011,3.0
46622419,Непецинское,2011,8.0
46622422,Радужное,2011,1.0
46622425,Пестриковское,2011,5.0
46622431,Проводниковское,2011,3.0
46623000,Красногорский,2011,56.0
46623100,Городские поселения Красногорского муниципального района,2011,45.0
46623101,Красногорск (до 2018 г.),2011,26.0
46623154,Нахабино,2011,19.0
46623400,Сельские поселения Красногорского муниципального района,2011,11.0
46623404,Ильинское (Красногорского муниципального района),2011,7.0
46623407,Отрадненское,2011,4.0
46628000,Ленинский (до 2021 г.),2011,6.0
46628400,Сельские поселения Ленинского муниципального района,2011,6.0
46628408,Воскресенское,2011,2.0
46628409,Мосрентген,2011,3.0
46628426,Сосенское,2011,1.0
46629000,Лотошинский,2011,3.0
46629100,Городские поселения Лотошинского муниципального района,2011,3.0
46629151,Лотошино (до 2020 г.),2011,3.0
46630000,Луховицкий,2011,8.0
46630100,Городские поселения Луховицкого муниципального района,2011,6.0
46630101,Луховицы (до 2018 г.),2011,6.0
46630400,Сельские поселения Луховицкого муниципального района,2011,2.0
46630407,Астаповское,2011,1.0
46630416,Головачевское,2011,1.0
46631000,Люберецкий,2011,46.0
46631100,Городские поселения Люберецкого муниципального района,2011,46.0
46631101,Люберцы (до 2018 г.),2011,23.0
46631165,Красково,2011,4.0
46631167,Малаховка,2011,6.0
46631170,Октябрьский,2011,1.0
46631173,Томилино,2011,12.0
46633000,Можайский (до 2019 г.),2011,15.0
46633100,Городские поселения Можайского муниципального района (до 2019 г.),2011,11.0
46633101,Можайск (до 2019 г.),2011,7.0
46633154,Уваровка (до 2019 г.),2011,4.0
46633400,Сельские поселения Можайского муниципального района (до 2019 г.),2011,4.0
46633402,Борисовское (до 2019 г.),2011,1.0
46633404,Бородинское (до 2019 г.),2011,1.0
46633416,Дровнинский (до 2019 г.),2011,1.0
46633425,Спутник (до 2019 г.),2011,1.0
46634000,Мытищинский (до 2016 г.),2011,48.0
46634100,Городские поселения Мытищинского муниципального района (до 2016 г.),2011,47.0
46634101,Мытищи (до 2016 г.),2011,47.0
46634400,Сельские поселения Мытищинского муниципального района (до 2016 г.),2011,1.0
46634422,Федоскинское (до 2016 г.),2011,1.0
46638000,ND,2011,26.0
46638100,ND,2011,25.0
46638101,ND,2011,10.0
46638102,Апрелевка (до 2018 г.),2011,3.0
46638155,Калининец (до 2018 г.),2011,5.0
46638160,Кокошкино (до 2018 г.),2011,1.0
46638168,Селятино (до 2018 г.),2011,6.0
46638400,ND,2011,1.0
46638422,Марушкинское (до 2018 г.),2011,1.0
46639000,Ногинский,2011,9.0
46639100,Городские поселения Ногинского муниципального района,2011,9.0
46639101,Ногинск (до 2019 г.),2011,5.0
46639103,Старая Купавна,2011,1.0
46639105,Электроугли,2011,3.0
46641000,Одинцовский (до 2020 г.),2011,17.0
46641100,Городские поселения Одинцовского муниципального района (до 2020 г.),2011,11.0
46641101,Одинцово (до 2020 г.),2011,4.0
46641110,Кубинка (до 2020 г.),2011,6.0
46641160,Лесной Городок (до 2020 г.),2011,1.0
46641400,Сельские поселения Одинцовского муниципального района (до 2020 г.),2011,6.0
46641449,Никольское (до 2020 г.),2011,3.0
46641470,Жаворонковское (до 2020 г.),2011,3.0
46642000,Озерский (до 2016 г.),2011,10.0
46642100,Городские поселения Озерского муниципального района (до 2016 г.),2011,4.0
46642101,Озеры (до 2016 г.),2011,4.0
46642400,Сельские поселения Озерского муниципального района (до 2016 г.),2011,6.0
46642402,Бояркинское (до 2016 г.),2011,2.0
46642410,Клишинское (до 2016 г.),2011,4.0
46643000,ND,2011,27.0
46643100,ND,2011,4.0
46643113,ND,2011,4.0
46643400,ND,2011,23.0
46643413,ND,2011,3.0
46643419,Давыдовское,2011,1.0
46643422,Демиховское,2011,1.0
46643425,ND,2011,11.0
46643431,ND,2011,2.0
46643437,Малодубенское,2011,5.0
46645000,ND,2011,18.0
46645100,ND,2011,15.0
46645101,Павловский Посад (до 2018 г.),2011,14.0
46645152,Большие Дворы,2011,1.0
46645400,ND,2011,3.0
46645402,Аверкиевское,2011,2.0
46645410,Рахмановское,2011,1.0
46646000,Подольский (до 2016 г.),2011,17.0
46646100,Городские поселения Подольского муниципального района (до 2016 г.),2011,7.0
46646154,Львовский (до 2016 г.),2011,7.0
46646400,Сельские поселения Подольского муниципального района (до 2016 г.),2011,10.0
46646404,Вороновское (до 2016 г.),2011,3.0
46646413,Дубровицкое (до 2016 г.),2011,2.0
46646422,Роговское (до 2016 г.),2011,3.0
46646434,Щаповское (до 2016 г.),2011,2.0
46647000,Пушкинский (до 2020 г.),2011,23.0
46647100,Городские поселения Пушкинского муниципального района,2011,19.0
46647101,Пушкино,2011,15.0
46647156,Лесной,2011,4.0
46647400,Сельские поселения Пушкинского муниципального района,2011,4.0
46647437,Тарасовское,2011,3.0
46647443,Царевское,2011,1.0
46648000,Раменский (до 2020 г.),2011,49.0
46648100,Городские поселения Раменского муниципального района,2011,30.0
46648101,Раменское (Раменского муниципального района),2011,23.0
46648155,Ильинский,2011,1.0
46648157,Кратово,2011,3.0
46648168,Удельная,2011,3.0
46648400,Сельские поселения Раменского муниципального района,2011,19.0
46648402,Верейское (Раменского муниципального района),2011,2.0
46648407,Вялковское,2011,1.0
46648410,Ганусовское,2011,4.0
46648413,Гжельское,2011,2.0
46648422,Заболотьевское,2011,1.0
46648455,Никоновское,2011,2.0
46648458,Новохаритоновское,2011,3.0
46648461,Островецкое,2011,2.0
46648476,Софьинское,2011,2.0
46649000,Рузский (до 2018 г.),2011,53.0
46649100,Городские поселения Рузского муниципального района (до 2018 г.),2011,31.0
46649101,Руза (до 2018 г.),2011,11.0
46649163,Тучково (до 2018 г.),2011,20.0
46649400,Сельские поселения Рузского муниципального района (до 2018 г.),2011,22.0
46649402,Колюбакинское (до 2018 г.),2011,5.0
46649404,Волковское (до 2018 г.),2011,4.0
46649428,Дороховское (Рузского муниципального района) (до 2018 г.),2011,6.0
46649431,Старорузское,2011,7.0
46650000,ND,2011,3.0
46650100,ND,2011,2.0
46650151,Серебряные Пруды (до 2016 г.),2011,2.0
46650400,ND,2011,1.0
46650419,Узуновское (до 2016 г.),2011,1.0
46652000,Солнечногорский (до 2020 г.),2011,15.0
46652100,Городские поселения Солнечногорского муниципального района (до 2020 г.),2011,10.0
46652101,Солнечногорск (до 2020 г.),2011,3.0
46652153,Андреевка (до 2020 г.),2011,2.0
46652158,Менделеево (до 2020 г.),2011,2.0
46652162,Поварово (до 2020 г.),2011,2.0
46652164,Ржавки (до 2020 г.),2011,1.0
46652400,Сельские поселения Солнечногорского муниципального района (до 2020 г.),2011,5.0
46652416,Луневское (до 2020 г.),2011,3.0
46652422,Кутузовское (до 2020 г.),2011,2.0
46653000,Ступинский,2011,2.0
46653100,Городские поселения Ступинского муниципального района,2011,2.0
46653101,Ступино (до 2018 г.),2011,2.0
46654000,Талдомский (до 2019 г.),2011,3.0
46654100,Городские поселения Талдомского муниципального района (до 2019 г.),2011,2.0
46654101,Талдом (до 2019 г.),2011,2.0
46654400,Сельские поселения Талдомского муниципального района (до 2019 г.),2011,1.0
46654415,Квашенковское,2011,1.0
46656000,Чеховский,2011,34.0
46656100,Городские поселения Чеховского муниципального района,2011,24.0
46656101,Чехов (до 2018 г.),2011,24.0
46656400,Сельские поселения Чеховского муниципального района,2011,10.0
46656404,Баранцевское,2011,2.0
46656416,Любучанское,2011,1.0
46656428,Стремиловское,2011,7.0
46657000,Шатурский,2011,28.0
46657100,Городские поселения Шатурского муниципального района,2011,19.0
46657101,Шатура (до 2018 г.),2011,15.0
46657187,Черусти,2011,4.0
46657400,Сельские поселения Шатурского муниципального района,2011,9.0
46657413,Дмитровское,2011,5.0
46657440,Пышлицкое,2011,2.0
46657460,Радовицкое,2011,2.0
46658000,Шаховской (до 2016 г.),2011,17.0
46658100,Городские поселения Шаховского муниципального района (до 2016 г.),2011,6.0
46658151,Шаховская (до 2016 г.),2011,6.0
46658400,Сельские поселения Шаховского муниципального района (до 2016 г.),2011,11.0
46658404,Степаньковское (до 2016 г.),2011,1.0
46658437,Раменское (Шаховского муниципального района) (до 2016 г.),2011,9.0
46658440,Серединское (до 2016 г.),2011,1.0
46659000,Щелковский (до 2020 г.),2011,24.0
46659100,Городские поселения Щелковского муниципального района (до 2020 г.),2011,13.0
46659101,Щелково (до 2020 г.),2011,7.0
46659154,Монино (до 2020 г.),2011,5.0
46659158,Свердловский (до 2020 г.),2011,1.0
46659400,Сельские поселения Щелковского муниципального района (до 2020 г.),2011,11.0
46659402,Анискинское (до 2020 г.),2011,10.0
46659422,Огудневское (до 2020 г.),2011,1.0
46704000,Балашиха,2011,73.0
46705000,Бронницы,2011,3.0
46709000,Домодедово,2011,39.0
46711000,Дзержинский,2011,19.0
46716000,Долгопрудный,2011,15.0
46718000,Дубна,2011,24.0
46724000,Железнодорожный (до 2016 г.),2011,43.0
46725000,Жуковский,2011,34.0
46732000,Ивантеевка,2011,7.0
46734000,Королев,2011,68.0
46736000,Климовск (до 2016 г.),2011,9.0
46738000,Коломна,2011,93.0
46739000,Котельники,2011,6.0
46740000,Лобня,2011,83.0
46741000,Лыткарино,2011,8.0
46742000,Лосино-Петровский,2011,4.0
46743000,Красноармейск,2011,3.0
46757000,Орехово-Зуевский,2011,61.0
46760000,Подольск,2011,27.0
46762000,Пущино,2011,29.0
46764000,Реутов,2011,34.0
46767000,Протвино,2011,20.0
46770000,Серпухов,2011,8.0
46775000,Троицк (до 2016 г.),2011,21.0
46780000,Фрязино,2011,13.0
46781000,Черноголовка,2011,17.0
46783000,Химки,2011,61.0
46789000,Щербинка (до 2016 г.),2011,12.0
46790000,Электросталь,2011,35.0
46791000,Электрогорск,2011,7.0
46793000,Юбилейный,2011,8.0
50603000,Баганский муниципальный район,2011,11.0
50603400,Сельские поселения Баганского муниципального района/,2011,11.0
50603402,Андреевский сельсовет,2011,1.0
50603404,Баганский сельсовет,2011,2.0
50603410,Ивановский сельсовет,2011,4.0
50603416,Мироновский сельсовет,2011,1.0
50603418,Палецкий сельсовет,2011,1.0
50603422,Савкинский сельсовет,2011,2.0
50604000,Барабинский муниципальный район,2011,7.0
50604100,Городские поселения Барабинского муниципального района/,2011,5.0
50604101,город Барабинск,2011,5.0
50604400,Сельские поселения Барабинского муниципального района/,2011,2.0
50604406,Межозерный сельсовет,2011,1.0
50604413,Новочановский сельсовет,2011,1.0
50606000,Болотнинский муниципальный район,2011,1.0
50606100,Городские поселения Болотнинского муниципального района/,2011,1.0
50606101,город Болотное,2011,1.0
50608000,Венгеровский муниципальный район,2011,9.0
50608400,Сельские поселения Венгеровского муниципального района/,2011,9.0
50608402,Венгеровский сельсовет,2011,3.0
50608420,Новотартасский сельсовет,2011,4.0
50608437,Тартасский сельсовет,2011,2.0
50610000,Доволенский муниципальный район,2011,9.0
50610400,Сельские поселения Доволенского муниципального района/,2011,9.0
50610407,Доволенский сельсовет,2011,1.0
50610425,Суздальский сельсовет,2011,7.0
50610428,Травнинский сельсовет,2011,1.0
50615000,Искитимский муниципальный район,2011,15.0
50615100,Городские поселения Искитимского муниципального района/,2011,1.0
50615152,рабочий поселок Линево,2011,1.0
50615400,Сельские поселения Искитимского муниципального района/,2011,14.0
50615417,Мичуринский сельсовет,2011,7.0
50615418,Морозовский сельсовет,2011,1.0
50615428,Тальменский сельсовет,2011,2.0
50615431,Улыбинский сельсовет,2011,2.0
50615437,Чернореченский сельсовет,2011,1.0
50615440,Шибковский сельсовет,2011,1.0
50617000,Карасукский муниципальный район,2011,57.0
50617100,Городские поселения Карасукского муниципального района/,2011,24.0
50617101,город Карасук,2011,24.0
50617400,Сельские поселения Карасукского муниципального района/,2011,33.0
50617406,Знаменский сельсовет,2011,4.0
50617407,Ирбизинский сельсовет,2011,1.0
50617413,Михайловский сельсовет,2011,3.0
50617416,Октябрьский сельсовет,2011,12.0
50617419,Студеновский сельсовет,2011,7.0
50617428,Чернокурьинский сельсовет,2011,6.0
50619000,Каргатский муниципальный район,2011,3.0
50619100,Городские поселения Каргатского муниципального района/,2011,3.0
50619101,город Каргат,2011,3.0
50623000,Коченевский муниципальный район,2011,12.0
50623100,Городские поселения Коченевского муниципального района/,2011,2.0
50623151,рабочий поселок Коченево,2011,2.0
50623400,Сельские поселения Коченевского муниципального района/,2011,10.0
50623407,Кремлевский сельсовет,2011,1.0
50623413,Леснополянский сельсовет,2011,4.0
50623419,Поваренский сельсовет,2011,2.0
50623422,Прокудский сельсовет,2011,3.0
50625000,Кочковский муниципальный район,2011,3.0
50625400,Сельские поселения Кочковского муниципального района/,2011,3.0
50625410,Кочковский сельсовет,2011,2.0
50625413,Решетовский сельсовет,2011,1.0
50627000,Краснозерский муниципальный район,2011,13.0
50627100,Городские поселения Краснозерского муниципального района/,2011,4.0
50627151,рабочий поселок Краснозерское,2011,4.0
50627400,Сельские поселения Краснозерского муниципального района/,2011,9.0
50627407,Зубковский сельсовет,2011,4.0
50627409,Кайгородский сельсовет,2011,1.0
50627413,Коневский сельсовет,2011,1.0
50627443,Садовский сельсовет,2011,3.0
50630000,Куйбышевский муниципальный район,2011,6.0
50630100,Городские поселения Куйбышевского муниципального района/,2011,6.0
50630101,город Куйбышев,2011,6.0
50632000,Купинский муниципальный район,2011,17.0
50632100,Городские поселения Купинского муниципального района/,2011,10.0
50632101,город Купино,2011,10.0
50632400,Сельские поселения Купинского муниципального района/,2011,7.0
50632402,Вишневский сельсовет,2011,1.0
50632428,Рождественский сельсовет,2011,6.0
50636000,Маслянинский муниципальный район,2011,3.0
50636100,Городские поселения Маслянинского муниципального района/,2011,3.0
50636151,рабочий поселок Маслянино,2011,3.0
50638000,Мошковский муниципальный район,2011,5.0
50638100,Городские поселения Мошковского муниципального района/,2011,1.0
50638151,рабочий поселок Мошково,2011,1.0
50638400,Сельские поселения Мошковского муниципального района/,2011,4.0
50638404,Барлакский сельсовет,2011,1.0
50638407,Дубровинский сельсовет,2011,1.0
50638413,Сарапульский сельсовет,2011,1.0
50638419,Сокурский сельсовет,2011,1.0
50640000,Новосибирский муниципальный район,2011,33.0
50640100,Городские поселения Новосибирского муниципального района/,2011,6.0
50640154,рабочий поселок Краснообск,2011,6.0
50640400,Сельские поселения Новосибирского муниципального района/,2011,27.0
50640402,Барышевский сельсовет,2011,3.0
50640404,Березовский сельсовет,2011,1.0
50640419,Криводановский сельсовет,2011,2.0
50640425,Кудряшовский сельсовет,2011,3.0
50640437,Плотниковский сельсовет,2011,4.0
50640438,Раздольненский сельсовет,2011,1.0
50640443,Толмачевский сельсовет,2011,8.0
50640446,Ярковский сельсовет,2011,5.0
50642000,Ордынский муниципальный район,2011,9.0
50642100,Городские поселения Ордынского муниципального района/,2011,3.0
50642151,рабочий поселок Ордынское,2011,3.0
50642400,Сельские поселения Ордынского муниципального района/,2011,6.0
50642405,Верх-Чикский сельсовет,2011,1.0
50642428,Усть-Луковский сельсовет,2011,3.0
50642434,Филипповский сельсовет,2011,2.0
50644000,Северный муниципальный район,2011,2.0
50644400,Сельские поселения Северного муниципального района/,2011,2.0
50644425,Северный сельсовет,2011,2.0
50648000,Сузунский муниципальный район,2011,5.0
50648100,Городские поселения Сузунского муниципального района/,2011,1.0
50648151,рабочий поселок Сузун,2011,1.0
50648400,Сельские поселения Сузунского муниципального района/,2011,4.0
50648407,Болтовский сельсовет,2011,1.0
50648422,Ключиковский сельсовет,2011,2.0
50648437,Шарчинский сельсовет,2011,1.0
50650000,Татарский муниципальный район,2011,10.0
50650400,Сельские поселения Татарского муниципального района/,2011,10.0
50650402,Дмитриевский сельсовет,2011,2.0
50650410,Киевский сельсовет,2011,1.0
50650419,Кочневский сельсовет,2011,4.0
50650422,Николаевский сельсовет,2011,1.0
50650430,Новопервомайский сельсовет,2011,1.0
50650437,Северотатарский сельсовет,2011,1.0
50652000,Тогучинский муниципальный район,2011,2.0
50652100,Городские поселения Тогучинского муниципального района/,2011,1.0
50652101,город Тогучин,2011,1.0
50652400,Сельские поселения Тогучинского муниципального района/,2011,1.0
50652443,Сурковский сельсовет,2011,1.0
50655000,Усть-Таркский муниципальный район,2011,3.0
50655400,Сельские поселения Усть-Таркского муниципального района/,2011,3.0
50655402,Дубровинский сельсовет,2011,2.0
50655425,Усть-Таркский сельсовет,2011,1.0
