oktmo,name,year,outflow
01625473,Ремовский сельсовет,2013,7.0
01625476,Самарский сельсовет,2013,1.0
01625484,Успенский сельсовет,2013,2.0
01626000,Мамонтовский муниципальный район,2013,2.0
01626449,Мамонтовский сельсовет,2013,2.0
01627000,Михайловский муниципальный район,2013,19.0
01627154,Малиновоозёрский поссовет,2013,6.0
01627416,Михайловский сельсовет,2013,10.0
01627420,Назаровский сельсовет,2013,1.0
01627422,Николаевский сельсовет,2013,1.0
01627444,Ракитовский сельсовет,2013,1.0
01628000,Новичихинский муниципальный район,2013,2.0
01628444,Новичихинский сельсовет,2013,1.0
01628466,Солоновский сельсовет,2013,1.0
01629000,Зональный муниципальный район,2013,3.0
01629426,Зональный сельсовет,2013,2.0
01629474,Плешковский сельсовет,2013,1.0
01630000,Павловский муниципальный район,2013,26.0
01630401,Арбузовский сельсовет,2013,2.0
01630437,Комсомольский сельсовет,2013,3.0
01630449,Лебяжинский сельсовет,2013,1.0
01630455,Новозоринский сельсовет,2013,2.0
01630460,Павловский сельсовет,2013,9.0
01630462,Павлозаводской сельсовет,2013,1.0
01630464,Прутской сельсовет,2013,3.0
01630473,Стуковский сельсовет,2013,1.0
01630482,Черемновский сельсовет,2013,2.0
01630490,Шаховский сельсовет,2013,2.0
01631000,Панкрушихинский муниципальный район,2013,10.0
01631417,Железнодорожный сельсовет,2013,2.0
01631444,Луковский сельсовет,2013,1.0
01631456,Панкрушихинский сельсовет,2013,3.0
01631478,Романовский сельсовет,2013,4.0
01632000,Первомайский муниципальный район,2013,28.0
01632416,Берёзовский сельсовет,2013,4.0
01632420,Бобровский сельсовет,2013,5.0
01632422,Боровихинский сельсовет,2013,6.0
01632425,Жилинский сельсовет,2013,1.0
01632434,Зудиловский сельсовет,2013,1.0
01632449,Первомайский сельсовет,2013,4.0
01632454,Повалихинский сельсовет,2013,1.0
01632461,Рассказихинский сельсовет,2013,1.0
01632496,Солнечный сельсовет,2013,1.0
01632497,Сорочелоговской сельсовет,2013,4.0
01633000,Петропавловский муниципальный район,2013,2.0
01633414,Зеленодольский сельсовет,2013,1.0
01633457,Петропавловский сельсовет,2013,1.0
01634000,Поспелихинский муниципальный район,2013,10.0
01634433,Калмыцко-Мысовской сельсовет,2013,3.0
01634467,Мамонтовский сельсовет,2013,4.0
01634495,Поспелихинский Центральный сельсовет,2013,3.0
01635000,Ребрихинский муниципальный район,2013,11.0
01635459,Подстепновский сельсовет,2013,2.0
01635464,Ребрихинский сельсовет,2013,5.0
01635479,Усть-Мосихинский сельсовет,2013,4.0
01636000,Родинский муниципальный район,2013,7.0
01636410,Зелёнолуговской сельсовет,2013,1.0
01636428,Кочкинский сельсовет,2013,1.0
01636434,Мирненский сельсовет,2013,1.0
01636456,Родинский сельсовет,2013,1.0
01636472,Степно-Кучукский сельсовет,2013,2.0
01636480,Центральный сельсовет,2013,1.0
01637000,Романовский муниципальный район,2013,6.0
01637407,Гилёв-Логовской сельсовет,2013,2.0
01637412,Грано-Маяковский сельсовет,2013,1.0
01637468,Романовский сельсовет,2013,3.0
01638000,Рубцовский муниципальный район,2013,35.0
01638406,Безрукавский сельсовет,2013,7.0
01638418,Веселоярский сельсовет,2013,9.0
01638420,Вишнёвский сельсовет,2013,1.0
01638425,Куйбышевский сельсовет,2013,5.0
01638437,Новоалександровский сельсовет,2013,2.0
01638440,Новониколаевский сельсовет,2013,3.0
01638447,Новосклюихинский сельсовет,2013,2.0
01638460,Ракитовский сельсовет,2013,2.0
01638462,Рубцовский сельсовет,2013,1.0
01638467,Саратовский сельсовет,2013,3.0
01640000,Смоленский муниципальный район,2013,3.0
01640445,Новотырышкинский сельсовет,2013,1.0
01640479,Точилинский сельсовет,2013,2.0
01642000,Советский муниципальный район,2013,5.0
01642429,Никольский сельсовет,2013,2.0
01642447,Сетовский сельсовет,2013,1.0
01642471,Шульгин-Логский сельсовет,2013,1.0
01642472,Шульгинский сельсовет,2013,1.0
01643000,Солонешенский муниципальный район,2013,3.0
01643445,Сибирячихинский сельсовет,2013,1.0
01643481,Тумановский сельсовет,2013,2.0
01645000,Шелаболихинский муниципальный район,2013,2.0
01645460,Шелаболихинский сельсовет,2013,2.0
01646000,Табунский муниципальный район,2013,13.0
01646407,Алтайский сельсовет,2013,1.0
01646440,Лебединский сельсовет,2013,1.0
01646466,Табунский сельсовет,2013,11.0
01647000,Тальменский муниципальный район,2013,29.0
01647151,Тальменский поссовет,2013,20.0
01647415,Зайцевский сельсовет,2013,1.0
01647430,Кашкарагаихинский сельсовет,2013,1.0
01647448,Луговской сельсовет,2013,2.0
01647456,Новоозёрский сельсовет,2013,2.0
01647466,Озёрский сельсовет,2013,2.0
01647473,Среднесибирский сельсовет,2013,1.0
01648000,Тогульский муниципальный район,2013,1.0
01648446,Тогульский сельсовет,2013,1.0
01649000,Топчихинский муниципальный район,2013,69.0
01649409,Зиминский сельсовет,2013,1.0
01649420,Ключевский сельсовет,2013,1.0
01649436,Макарьевский сельсовет,2013,1.0
01649447,Парфёновский сельсовет,2013,1.0
01649462,Топчихинский сельсовет,2013,61.0
01649475,Хабазинский сельсовет,2013,1.0
01649491,Чистюньский сельсовет,2013,3.0
01650000,Третьяковский муниципальный район,2013,22.0
01650411,Екатерининский сельсовет,2013,1.0
01650422,Корболихинский сельсовет,2013,1.0
01650433,Новоалейский сельсовет,2013,1.0
01650444,Первокаменский сельсовет,2013,1.0
01650460,Садовый сельсовет,2013,3.0
01650466,Староалейский сельсовет,2013,8.0
01650477,Третьяковский сельсовет,2013,7.0
01651000,Троицкий муниципальный район,2013,12.0
01651408,Беловский сельсовет,2013,4.0
01651425,Ерёминский сельсовет,2013,2.0
01651457,Троицкий сельсовет,2013,5.0
01651470,Хайрюзовский сельсовет,2013,1.0
01652000,Тюменцевский муниципальный район,2013,2.0
01652458,Тюменцевский сельсовет,2013,2.0
01653000,Угловский муниципальный район,2013,21.0
01653422,Лаптевский сельсовет,2013,3.0
01653433,Мирненский сельсовет,2013,3.0
01653455,Озёрно-Кузнецовский сельсовет,2013,2.0
01653466,Павловский сельсовет,2013,5.0
01653477,Симоновский сельсовет,2013,1.0
01653480,Тополинский сельсовет,2013,2.0
01653488,Угловский сельсовет,2013,4.0
01653490,Шадрухинский сельсовет,2013,1.0
01654000,Усть-Калманский муниципальный район,2013,2.0
01654433,Новокалманский сельсовет,2013,2.0
01656000,Хабарский муниципальный район,2013,11.0
01656420,Коротоякский сельсовет,2013,2.0
01656430,Мартовский сельсовет,2013,8.0
01656493,Хабарский сельсовет,2013,1.0
01658000,Чарышский муниципальный район,2013,3.0
01658466,Сентелекский сельсовет,2013,2.0
01658488,Чарышский сельсовет,2013,1.0
01659000,Шипуновский муниципальный район,2013,9.0
01659462,Первомайский сельсовет,2013,1.0
01659470,Родинский сельсовет,2013,1.0
01659485,Урлаповский сельсовет,2013,1.0
01659495,Шипуновский сельсовет,2013,6.0
01660000,Немецкий национальный муниципальный район,2013,71.0
01660405,Гришковский сельсовет,2013,2.0
01660410,Дегтярский сельсовет,2013,2.0
01660415,Камышинский сельсовет,2013,2.0
01660420,Гальбштадтский сельсовет,2013,9.0
01660425,Николаевский сельсовет,2013,1.0
01660430,Орловский сельсовет,2013,2.0
01660435,Подсосновский сельсовет,2013,3.0
01660440,Полевской сельсовет,2013,14.0
01660445,Протасовский сельсовет,2013,10.0
01660450,Редкодубравский сельсовет,2013,13.0
01660460,Шумановский сельсовет,2013,3.0
01660470,Кусакский сельсовет,2013,10.0
01701000,город Барнаул,2013,2423.0
01703000,город Алейск,2013,1.0
01704000,город Белокуриха,2013,13.0
01705000,город Бийск,2013,48.0
01706000,город Заринск,2013,22.0
01710000,город Камень-на-Оби,2013,11.0
01713000,город Новоалтайск,2013,14.0
01716000,город Рубцовск,2013,838.0
01719000,город Славгород,2013,21.0
01730000,город Яровое,2013,18.0
03601000,Абинский муниципальный район,2013,87.0
03605000,Апшеронский муниципальный район,2013,85.0
03607000,Белоглинский муниципальный район,2013,3.0
03608000,Белореченский муниципальный район,2013,50.0
03610000,Брюховецкий муниципальный район,2013,14.0
03612000,Выселковский муниципальный район,2013,13.0
03613000,Гулькевичский муниципальный район,2013,24.0
03614000,Динской муниципальный район,2013,49.0
03616000,Ейский муниципальный район,2013,22.0
03618000,Кавказский муниципальный район,2013,53.0
03619000,Калининский муниципальный район,2013,34.0
03620000,Каневской муниципальный район,2013,13.0
03621000,Кореновский муниципальный район,2013,37.0
03623000,Красноармейский муниципальный район,2013,190.0
03624000,Крыловский муниципальный район,2013,9.0
03625000,Крымский муниципальный район,2013,1041.0
03627000,Курганинский муниципальный район,2013,54.0
03628000,Кущевский муниципальный район,2013,9.0
03630000,Лабинский муниципальный район,2013,32.0
03632000,Ленинградский муниципальный район,2013,40.0
03633000,Мостовский муниципальный район,2013,12.0
03634000,Новокубанский муниципальный район,2013,30.0
03635000,Новопокровский муниципальный район,2013,18.0
03637000,Отрадненский муниципальный район,2013,23.0
03639000,Павловский муниципальный район,2013,15.0
03641000,Приморско-Ахтарский муниципальный район,2013,9.0
03643000,Северский муниципальный район,2013,52.0
03645000,Славянский муниципальный район,2013,36.0
03647000,Староминский муниципальный район,2013,5.0
03649000,Тбилисский муниципальный район,2013,17.0
03651000,Темрюкский муниципальный район,2013,74.0
03653000,Тимашевский муниципальный район,2013,53.0
03654000,Тихорецкий муниципальный район,2013,24.0
03655000,Туапсинский муниципальный район,2013,64.0
03656000,Успенский муниципальный район,2013,15.0
03657000,Усть-Лабинский муниципальный район,2013,50.0
03659000,Щербиновский муниципальный район,2013,6.0
03703000,город-курорт Анапа,2013,158.0
03705000,город Армавир,2013,16.0
03708000,город-курорт Геленджик,2013,121.0
03709000,город Горячий Ключ,2013,50.0
03720000,город Новороссийск,2013,18.0
03726000,город-курорт Сочи,2013,16.0
04601000,Абанский муниципальный район,2013,13.0
04601401,Абанский сельсовет,2013,8.0
04601402,Апано-Ключинский сельсовет,2013,1.0
04601404,Березовский сельсовет,2013,2.0
04601413,Заозерновский сельсовет,2013,1.0
04601446,Устьянский сельсовет,2013,1.0
04603000,Ачинский муниципальный район,2013,10.0
04603402,Белоярский сельсовет,2013,2.0
04603404,Преображенский сельсовет,2013,2.0
04603407,Горный сельсовет,2013,2.0
04603410,Ключинский сельсовет,2013,1.0
04603414,Малиновский сельсовет,2013,1.0
04603419,Причулымский сельсовет,2013,1.0
04603428,Ястребовский сельсовет,2013,1.0
04604000,Балахтинский муниципальный район,2013,1.0
04604405,Кожановский сельсовет,2013,1.0
04605000,Березовский муниципальный район,2013,32.0
04605151,поселок Березовка,2013,18.0
04605402,Бархатовский сельсовет,2013,5.0
04605405,Вознесенский сельсовет,2013,1.0
04605416,Есаульский сельсовет,2013,4.0
04605420,Зыковский сельсовет,2013,3.0
04605425,Маганский сельсовет,2013,1.0
04606000,Бирилюсский муниципальный район,2013,9.0
04606410,Маталасский сельсовет,2013,1.0
04606416,Новобирилюсский сельсовет,2013,4.0
04606430,Рассветовский сельсовет,2013,4.0
04608000,Боготольский муниципальный район,2013,2.0
04608407,Большекосульский сельсовет,2013,2.0
04609000,Богучанский муниципальный район,2013,10.0
04609402,Ангарский сельсовет,2013,2.0
04609410,Богучанский сельсовет,2013,2.0
04609422,Невонский сельсовет,2013,3.0
04609430,Таежнинский сельсовет,2013,3.0
04610000,Большемуртинский муниципальный район,2013,21.0
04610151,поселок Большая Мурта,2013,12.0
04610404,Бартатский сельсовет,2013,3.0
04610407,Верх-Казанский сельсовет,2013,1.0
04610416,Межовский сельсовет,2013,4.0
04610422,Таловский сельсовет,2013,1.0
04613000,Дзержинский муниципальный район,2013,3.0
04613410,Дзержинский сельсовет,2013,3.0
04614000,Емельяновский муниципальный район,2013,16.0
04614151,поселок Емельяново,2013,3.0
04614404,Элитовский сельсовет,2013,2.0
04614437,Солонцовский сельсовет,2013,7.0
04614440,Тальский сельсовет,2013,2.0
04614446,Частоостровский сельсовет,2013,2.0
04615000,Енисейский муниципальный район,2013,4.0
04615155,поселок Подтесово,2013,1.0
04615407,Верхнепашинский сельсовет,2013,2.0
04615458,Ярцевский сельсовет,2013,1.0
04617000,Идринский муниципальный район,2013,2.0
04617422,Идринский сельсовет,2013,2.0
04621000,Канский муниципальный район,2013,2.0
04621413,Браженский сельсовет,2013,1.0
04621440,Чечеульский сельсовет,2013,1.0
04622000,Каратузский муниципальный район,2013,7.0
04622407,Каратузский сельсовет,2013,1.0
04622425,Старокопский сельсовет,2013,1.0
04622431,Таятский сельсовет,2013,5.0
04624000,Кежемский муниципальный район,2013,10.0
04624101,город Кодинск,2013,5.0
04624403,Заледеевский сельсовет,2013,5.0
04626000,Козульский муниципальный район,2013,3.0
04626151,поселок Козулька,2013,1.0
04626409,Лазурненский сельсовет,2013,2.0
04628000,Краснотуранский муниципальный район,2013,1.0
04628425,Саянский сельсовет,2013,1.0
04630000,Курагинский муниципальный район,2013,25.0
04630151,поселок Курагино,2013,8.0
04630154,поселок Краснокаменск,2013,2.0
04630413,Марининский сельсовет,2013,4.0
04630420,Кочергинский сельсовет,2013,1.0
04630425,Можарский сельсовет,2013,1.0
04630446,Черемшанский сельсовет,2013,8.0
04630449,Шалоболинский сельсовет,2013,1.0
04631000,Манский муниципальный район,2013,11.0
04631407,Камарчагский сельсовет,2013,6.0
04631421,Первоманский сельсовет,2013,1.0
04631437,Шалинский сельсовет,2013,4.0
04633000,Минусинский муниципальный район,2013,11.0
04633402,Тесинский сельсовет,2013,4.0
04633412,Жерлыкский сельсовет,2013,1.0
04633422,Маломинусинский сельсовет,2013,4.0
04633423,Прихолмский сельсовет,2013,1.0
04633432,Шошинский сельсовет,2013,1.0
04635000,Мотыгинский муниципальный район,2013,1.0
04635412,Новоангарский сельсовет,2013,1.0
04637000,Назаровский муниципальный район,2013,6.0
04637410,Дороховский сельсовет,2013,1.0
04637419,Павловский сельсовет,2013,1.0
04637437,Степновский сельсовет,2013,4.0
04639000,Нижнеингашский муниципальный район,2013,1.0
04639151,поселок Нижний Ингаш,2013,1.0
04641000,Новоселовский муниципальный район,2013,1.0
04641402,Анашенский сельсовет,2013,1.0
04645000,Пировский муниципальный район,2013,4.0
04645413,Кириковский сельсовет,2013,2.0
04645425,Пировский сельсовет,2013,2.0
04647000,Рыбинский муниципальный район,2013,3.0
04647101,город Заозерный,2013,3.0
04648000,Саянский муниципальный район,2013,1.0
04648402,Агинский сельсовет,2013,1.0
04649000,Северо-Енисейский муниципальный район,2013,16.0
04650000,Эвенкийский муниципальный район,2013,3.0
04650402,поселок Тура,2013,2.0
04650405,село Байкит,2013,1.0
04651000,Сухобузимский муниципальный район,2013,5.0
04651407,Высотинский сельсовет,2013,1.0
04651410,Кононовский сельсовет,2013,1.0
04651422,Сухобузимский сельсовет,2013,1.0
04651428,Шилинский сельсовет,2013,2.0
04652000,Тасеевский муниципальный район,2013,1.0
04652419,Троицкий сельсовет,2013,1.0
04653000,Таймырский Долгано-Ненецкий муниципальный район,2013,28.0
04653101,Дудинка,2013,25.0
04653417,Караул,2013,3.0
04654000,Туруханский муниципальный район,2013,1.0
04654434,Туруханский сельсовет,2013,1.0
04656000,Ужурский муниципальный район,2013,8.0
04656101,город Ужур,2013,3.0
04656410,Крутоярский сельсовет,2013,3.0
04656423,Озероучумский сельсовет,2013,2.0
04657000,Уярский муниципальный район,2013,8.0
04657101,город Уяр,2013,8.0
04658000,Шарыповский муниципальный район,2013,93.0
04658403,Березовский сельсовет,2013,1.0
04658413,Парнинский сельсовет,2013,1.0
04658415,Родниковский сельсовет,2013,2.0
04658420,Холмогорский сельсовет,2013,89.0
04659000,Шушенский муниципальный район,2013,2.0
04659410,Каптыревский сельсовет,2013,2.0
04701000,город Красноярск,2013,1306.0
04703000,город Ачинск,2013,115.0
04706000,город Боготол,2013,3.0
04707000,город Бородино,2013,3.0
04709000,город Дивногорск,2013,5.0
04712000,город Енисейск,2013,2.0
04720000,город Канск,2013,14.0
04722000,город Лесосибирск,2013,20.0
04723000,город Минусинск,2013,21.0
04726000,город Назарово,2013,14.0
04729000,город Норильск,2013,374.0
04733000,город Сосновоборск,2013,50.0
04740000,город Шарыпово,2013,32.0
04775000,поселок Кедровый,2013,3.0
05602402,Анучинское,2013,72.0
05602404,Виноградовское,2013,7.0
05602406,Гражданское,2013,4.0
05607422,Ореховское,2013,1.0
05610151,Кавалеровское,2013,9.0
05610155,Горнореченское,2013,1.0
05612151,Кировское,2013,1.0
05612428,Руновское,2013,2.0
05614154,Востокское,2013,2.0
05617157,Преображенское,2013,4.0
05620154,Новошахтинское,2013,6.0
05620410,Кремовское,2013,1.0
05620419,Михайловское,2013,5.0
05620428,Сунятсенское,2013,2.0
05623402,Надеждинское,2013,3.0
05623404,Раздольненское,2013,3.0
05623407,Тавричанское,2013,1.0
05626410,Покровское,2013,5.0
05630402,Владимиро-Александровское,2013,2.0
05630404,Екатериновское,2013,2.0
05630410,Новицкое,2013,1.0
05632151,Пограничное,2013,45.0
05632151,Пограничное,2013,64.0
05632410,Жариковское,2013,3.0
05632416,Сергеевское,2013,4.0
05634151,Лучегорское,2013,2.0
05634421,Светлогорское,2013,2.0
05637434,Прохорское,2013,1.0
05637440,Спасское,2013,5.0
05640155,Пластунское,2013,1.0
05640158,Светлое,2013,16.0
05646404,Камень-Рыболовское,2013,4.0
05648151,Славянское,2013,1.0
05648153,Зарубинское,2013,1.0
05648402,Барабашское,2013,2.0
05650425,Хорольское,2013,6.0
05653158,Сибирцевское,2013,4.0
05653422,Реттиховское,2013,2.0
05653425,Черниговское,2013,2.0
05657165,Шкотовское,2013,4.0
05659407,Варфоломеевское,2013,3.0
05659413,Новосысоевское,2013,5.0
05659419,Яблоновское,2013,1.0
05659422,Яковлевское,2013,5.0
05701000,Владивостокский,2013,3273.0
05703000,Арсеньевский,2013,16.0
05705000,Артемовский,2013,618.0
05707000,Дальнегорский,2013,10.0
05708000,Дальнереченский,2013,132.0
05711000,Лесозаводский,2013,233.0
05714000,Находкинский,2013,935.0
05717000,Партизанский,2013,17.0
05720000,Спасск-Дальний,2013,16.0
05723000,Уссурийский,2013,1740.0
07602000,Александровский муниципальный район,2013,3.0
07605000,Апанасенковский муниципальный район,2013,20.0
07607000,Арзгирский муниципальный район,2013,114.0
07610000,Благодарненский муниципальный район,2013,6.0
07610000,Благодарненский муниципальный район,2013,9.0
07610000,Благодарненский муниципальный район,2013,15.0
07612000,Будённовский муниципальный район,2013,21.0
07612000,Будённовский муниципальный район,2013,15.0
07612000,Будённовский муниципальный район,2013,36.0
07615000,Георгиевский муниципальный район,2013,144.0
07617000,Грачёвский муниципальный район,2013,39.0
07620000,Изобильненский муниципальный район,2013,19.0
07620000,Изобильненский муниципальный район,2013,22.0
07620000,Изобильненский муниципальный район,2013,41.0
07622000,Ипатовский муниципальный район,2013,2.0
07622000,Ипатовский муниципальный район,2013,17.0
07622000,Ипатовский муниципальный район,2013,19.0
07625000,Кировский муниципальный район,2013,10.0
07625000,Кировский муниципальный район,2013,21.0
07625000,Кировский муниципальный район,2013,31.0
07628000,Кочубеевский муниципальный район,2013,57.0
07630000,Красногвардейский муниципальный район,2013,7.0
07632000,Андроповский муниципальный район,2013,8.0
07633000,Курский муниципальный район,2013,14.0
07636000,Левокумский муниципальный район,2013,8.0
07639000,Минераловодский муниципальный район,2013,66.0
07639000,Минераловодский муниципальный район,2013,44.0
07639000,Минераловодский муниципальный район,2013,110.0
07643000,Новоалександровский муниципальный район,2013,11.0
07643000,Новоалександровский муниципальный район,2013,19.0
07643000,Новоалександровский муниципальный район,2013,30.0
07644000,Новоселицкий муниципальный район,2013,7.0
07646000,Петровский муниципальный район,2013,19.0
07646000,Петровский муниципальный район,2013,9.0
07646000,Петровский муниципальный район,2013,28.0
07648000,Предгорный муниципальный район,2013,85.0
07650000,Советский муниципальный район,2013,26.0
07650000,Советский муниципальный район,2013,19.0
07650000,Советский муниципальный район,2013,45.0
07652000,Степновский муниципальный район,2013,2.0
07654000,Труновский муниципальный район,2013,17.0
07658000,Шпаковский муниципальный район,2013,44.0
07658000,Шпаковский муниципальный район,2013,46.0
07658000,Шпаковский муниципальный район,2013,90.0
07700000,Городские округа Ставропольского края/,2013,528.0
07701000,город Ставрополь,2013,175.0
07715000,город-курорт Кисловодск,2013,107.0
07718000,город Лермонтов,2013,10.0
07727000,город-курорт Пятигорск,2013,53.0
08603000,Амурский муниципальный район,2013,15.0
08612000,Ванинский муниципальный район,2013,210.0
08614000,Верхнебуреинский муниципальный район,2013,9.0
08617000,Вяземский муниципальный район,2013,3.0
08620000,Комсомольский муниципальный район,2013,2.0
08624000,Муниципальный район имени Лазо,2013,5.0
08631000,Николаевский муниципальный район,2013,23.0
08634000,Охотский муниципальный район,2013,2.0
08637000,Муниципальный район имени Полины Осипенко,2013,1.0
08642000,Советско-Гаванский муниципальный район,2013,148.0
08644000,Солнечный муниципальный район,2013,9.0
08655000,Хабаровский муниципальный район,2013,233.0
08701000,город Хабаровск,2013,5597.0
08709000,город Комсомольск-на-Амуре,2013,85.0
10605100,Городские поселения Архаринского муниципального района/,2013,6.0
10605151,рабочий поселок (поселок городского типа) Архара,2013,6.0
10608400,Сельские поселения Белогорского муниципального района/,2013,2.0
10608414,Возжаевский сельсовет,2013,2.0
10611400,Сельские поселения Благовещенского муниципального района/,2013,2.0
10611408,Волковский сельсовет,2013,1.0
10611413,Гродековский сельсовет,2013,1.0
10615100,Городские поселения Бурейского муниципального района/,2013,2.0
10615151,рабочий поселок (поселок городского типа) Новобурейский,2013,1.0
10615172,рабочий поселок (поселок городского типа)  Талакан,2013,1.0
10621100,Городские поселения Завитинского муниципального района/,2013,1.0
10621101,город Завитинск,2013,1.0
10625400,Сельские поселения Зейского муниципального района/,2013,1.0
10625452,Сосновоборский сельсовет,2013,1.0
10628400,Сельские поселения Ивановского муниципального района/,2013,12.0
10628410,Дмитриевский сельсовет,2013,1.0
10628412,Ерковецкий сельсовет,2013,7.0
10628416,Ивановский сельсовет,2013,1.0
10628432,Правовосточный сельсовет,2013,3.0
10630400,Сельские поселения Константиновского муниципального района/,2013,2.0
10630420,Коврижский сельсовет,2013,1.0
10630424,Константиновский сельсовет,2013,1.0
10631100,Городские поселения Магдагачинского муниципального района/,2013,1.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2013,1.0
10631400,Сельские поселения Магдагачинского муниципального района/,2013,1.0
10631422,Тыгдинский сельсовет,2013,1.0
10632400,Сельские поселения Мазановского муниципального района/,2013,2.0
10632436,Новокиевский сельсовет,2013,1.0
10632460,Сапроновский сельсовет,2013,1.0
10638400,Сельские поселения Октябрьского муниципального района/,2013,2.0
10638403,Екатеринославский сельсовет,2013,2.0
10647100,Городские поселения Серышевского муниципального района/,2013,4.0
10647151,рабочий поселок (поселок городского типа) Серышево,2013,4.0
10647400,Сельские поселения Серышевского муниципального района/,2013,1.0
10647404,Аргинский сельсовет,2013,1.0
10649100,Городские поселения Сковородинского муниципального района/,2013,3.0
10649101,город Сковородино,2013,3.0
10649400,Сельские поселения Сковородинского муниципального района/,2013,1.0
10649415,Солнечный сельсовет,2013,1.0
10651400,Сельские поселения Тамбовского муниципального района/,2013,15.0
10651456,Тамбовский сельсовет,2013,13.0
10651460,Толстовский сельсовет,2013,2.0
10655400,Сельские поселения Шимановского муниципального района/,2013,2.0
10655436,Петрушинский сельсовет,2013,2.0
10701000,город Благовещенск,2013,83.0
10710000,город Белогорск,2013,6.0
10712000,город Зея,2013,6.0
10720000,город Райчихинск,2013,3.0
10730000,город Свободный,2013,4.0
10732000,город Тында,2013,11.0
